price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;grade;sqft_above;sqft_basement;yr_renovated;sqft_living15;sqft_lot15
502000;4;2;2140;10943;1;N;0;Average;7;1550;590;0;2350;9000
3200000;4;3;7000;28206;1;Y;4;Good;12;3500;3500;0;4913;14663
790000;5;3;2900;12160;1;N;0;Good;8;1890;1010;0;2590;12160
856000;5;3;3620;5500;2;N;2;Average;9;3620;0;0;3260;5500
330000;2;2;1310;2915;2;N;0;Average;8;1310;0;0;1310;3425
329000;4;2;2650;5880;2;N;0;Average;9;2650;0;0;2610;6490
467000;5;2;2080;4000;1;N;0;Good;6;1040;1040;0;1940;6000
316000;3;1;1010;7838;1;N;0;Good;6;1010;0;0;1380;8128
402500;3;1;990;10752;1.5;N;0;Good;7;990;0;0;1820;7600
529000;3;1;1590;6420;1;N;0;Average;7;1590;0;0;1780;5900
730000;4;2;2740;11975;2;N;0;Good;8;2740;0;0;2310;9068
509000;4;2;1960;2166;1.5;N;0;Good;7;1260;700;0;1670;4000
479000;3;2;1710;8998;2;N;0;Average;8;1710;0;0;1710;9859
280000;3;2;1650;6000;2;N;0;Average;7;1650;0;0;1750;6000
7e+05;2;1;930;5000;1;N;3;Average;7;930;0;2013;1760;5228
280000;2;1;850;16400;1;N;0;Average;6;850;0;0;1100;14459
850000;4;3;2720;183823;2;N;0;Average;8;2720;0;2007;2140;173804
220000;3;2;1280;7742;1;N;0;Good;7;1280;0;0;1450;8316
392450;4;2;2195;2681;1;N;0;Average;7;1060;1135;0;1710;1280
315000;4;2;2740;8400;1.5;N;2;Average;8;2740;0;0;2030;8638
370000;3;3;1750;9166;1;N;0;Good;7;1170;580;0;1810;8760
225000;3;1;940;9272;1;N;0;Average;7;940;0;0;1270;9375
530000;2;1;760;3000;1;N;0;Average;6;760;0;0;1630;3600
413252;3;1;1110;3960;1;N;0;Average;7;1110;0;0;1610;5530
140000;3;2;1270;8991;2;N;0;Average;7;1270;0;0;1270;8993
455000;4;2;2120;9442;1;N;0;Very Good;7;1060;1060;0;1290;9600
299500;2;1;740;6300;1;N;0;Average;6;740;0;0;740;6300
368888;3;2;1490;12186;1;N;0;Good;7;1490;0;0;1180;14285
250000;3;2;1590;8100;1;N;0;Average;7;1060;530;0;1590;8100
770000;3;3;3310;5000;2;N;0;Average;9;3310;0;0;2670;4907
399950;4;3;2150;64694;1;N;0;Average;8;1450;700;0;2430;59612
855000;4;4;2890;5911;2;N;0;Average;9;2370;520;0;3490;6093
403900;4;2;2050;8909;1;N;2;Good;8;1690;360;0;2190;8912
580000;2;1;2540;7000;1;N;0;Very Good;8;1320;1220;0;2160;6000
740000;4;2;2050;4400;1.5;N;0;Good;9;2050;0;0;2320;5500
5e+05;3;2;1410;1197;3;N;0;Average;8;1410;0;0;1350;2512
5e+05;4;1;1720;4011;1.5;N;0;Good;7;1720;0;0;1580;3784
925000;4;2;2670;5100;2;N;0;Average;8;1940;730;2010;1470;4080
3e+05;3;2;1640;5707;2;N;0;Average;7;1640;0;0;1850;5827
370000;3;1;1440;8287;1.5;N;0;Good;7;1440;0;0;1330;8285
309950;4;2;1450;10074;1;N;0;Good;7;1450;0;0;1340;8023
824000;4;4;3650;57538;2;N;0;Average;10;3650;0;0;3730;56257
210000;2;1;1450;4750;1;N;0;Average;7;850;600;0;1190;5000
330000;4;2;2440;8098;2;N;0;Average;8;2440;0;0;2110;7911
449000;3;2;1660;9697;1;N;0;Good;7;1660;0;0;2060;20624
190000;2;1;670;3101;1;N;0;Good;6;670;0;0;1660;4100
560000;3;4;1560;2198;2;N;0;Average;8;1180;380;0;1550;1467
197000;4;1;1360;11175;1;N;0;Average;7;1360;0;0;1340;9702
350000;2;2;1320;73600;1;N;0;Average;7;1320;0;0;1320;33600
618250;4;3;2520;3360;1.5;N;0;Good;8;1550;970;0;1730;3360
290000;4;2;1630;7618;1.5;N;0;Average;7;1630;0;0;1320;8774
234000;4;2;1710;7455;1;N;0;Average;7;1030;680;0;1710;7350
760000;4;4;3090;4060;2;N;0;Average;8;2420;670;0;1720;4080
369950;3;1;1110;7603;1;N;0;Average;7;1110;0;0;1260;8094
1153000;3;3;3780;10623;1;N;1;Average;11;2650;1130;0;3850;11170
905000;4;4;2980;3000;2;N;0;Average;9;2340;640;0;1810;4545
382500;4;2;1560;8700;1;N;0;Good;7;1560;0;0;2080;8000
306000;3;2;1870;5874;2;N;0;Average;7;1870;0;0;2090;4060
567000;3;2;2540;6093;2;N;0;Average;9;2540;0;0;2540;5924
561500;3;2;1960;6380;1;N;0;Good;7;980;980;0;1480;6380
318989;4;2;2000;9000;1;N;0;Good;8;2000;0;0;2190;8374
490000;3;1;920;4800;1;N;0;Good;6;780;140;0;1370;4800
645000;3;2;1840;4255;1;N;0;Average;7;940;900;2005;1600;4255
348500;3;2;1360;10726;1;N;0;Good;7;1360;0;0;1650;10726
332000;4;2;1980;6566;2;N;0;Average;8;1980;0;0;2590;6999
715000;4;1;1710;6050;1.5;N;0;Average;7;1410;300;0;1560;4950
645000;4;2;1550;7350;1.5;N;0;Good;8;1550;0;0;1860;7350
380000;2;1;1040;7372;1;N;0;Very Good;7;840;200;0;1930;5150
539950;4;3;2910;9000;1;N;0;Good;8;2130;780;0;1970;9000
595000;4;2;1350;8113;1;N;0;Good;7;1350;0;0;1930;8113
624950;3;2;2060;4730;2;N;0;Good;8;2060;0;0;1980;5010
210000;3;2;1160;10125;1;N;0;Good;7;1160;0;0;1440;10018
839000;4;3;2400;12469;1;N;2;Good;8;1760;640;0;2400;10400
515000;5;3;2980;4502;2;N;0;Average;9;2980;0;0;2850;4501
475999;4;2;1880;4175;1.5;N;0;Average;7;1090;790;0;1700;3758
215000;3;2;1340;8505;1;N;0;Average;6;1340;0;0;1370;9000
163800;2;2;1000;1092;2;N;0;Average;7;990;10;0;1330;1466
1600000;6;5;6050;230652;2;N;3;Average;11;6050;0;0;4210;233971
403504;4;1;1060;5750;1;N;0;Average;6;950;110;0;1790;5857
875000;3;1;1220;8119;1;N;0;Good;7;1220;0;0;1910;8119
675000;3;2;1510;3817;1.5;N;0;Average;8;1510;0;1994;1510;3817
245000;2;1;1020;15000;1.5;N;0;Average;6;1020;0;0;1480;14519
3e+05;4;2;1660;3200;2;N;0;Average;7;1660;0;0;1960;3558
649950;3;2;1500;1375;2;N;0;Average;9;1200;300;0;1680;1627
475000;3;2;1640;5097;2;N;0;Average;7;1640;0;0;1880;6000
760000;4;2;2920;7901;2;N;0;Average;9;2920;0;0;3020;7900
1300000;3;2;3350;7752;1;N;0;Average;9;2180;1170;0;2570;7988
464000;3;1;1320;3625;2;N;0;Average;7;1320;0;0;1660;5438
575550;4;2;2060;7475;1;N;0;Average;8;1440;620;0;2280;8396
585000;4;2;1950;3720;2;N;0;Average;8;1950;0;0;1720;3720
380500;3;2;1900;7361;2;N;0;Average;8;1900;0;0;2100;7361
475000;3;2;2130;8022;2;N;0;Average;8;2130;0;0;2130;7605
272000;4;2;2789;3960;2;N;0;Average;7;2789;0;0;2547;3960
401000;3;2;1240;11172;1;N;0;Average;7;1000;240;0;1330;14102
520000;3;2;1280;3880;1.5;N;0;Very Good;7;1280;0;0;980;3880
518500;4;3;2120;5520;1.5;N;0;Average;8;1420;700;0;2020;8700
268000;3;2;1980;12543;1;N;0;Average;8;1180;800;0;2090;8539
198000;2;1;790;14200;1;N;0;Average;7;790;0;0;1430;10000
1355000;4;4;3550;11000;1;N;2;Average;11;2260;1290;0;4100;10012
1050000;4;2;3260;5974;2;N;1;Average;9;2820;440;0;2260;6780
256000;3;1;1290;4720;1;N;0;Average;6;790;500;0;1110;4720
625000;4;3;2730;54014;1;N;0;Average;9;1560;1170;0;2730;111274
375000;3;2;1330;1064;3;N;0;Average;8;1330;0;0;1330;1113
460000;5;4;3100;7260;2;N;0;Average;8;3100;0;2000;1650;7700
598500;4;2;2520;3980;2;N;0;Average;8;2520;0;0;2610;3980
530000;2;2;1260;1312;3;N;0;Average;8;1260;0;0;1300;1312
524250;3;2;1710;3469;2;N;0;Average;8;1710;0;0;2120;3560
264500;3;2;1580;14040;1;N;0;Average;7;1050;530;0;2240;12000
520000;3;2;1410;2700;2;N;0;Good;7;1410;0;0;1750;4000
521000;3;2;1870;5455;1;N;0;Very Good;7;1060;810;0;1870;7435
258305;2;2;750;2964;1;N;0;Very Good;5;750;0;0;1350;3090
607000;3;1;1230;8114;1;N;0;Good;7;1230;0;0;2220;8114
590000;3;2;2420;208652;1.5;N;0;Average;8;2420;0;0;3180;212137
484998;4;2;1540;1870;2;N;0;Average;8;1540;0;0;1540;1619
304500;3;2;1790;6930;1;N;0;Average;7;1390;400;0;1810;7420
461000;3;2;1270;1416;3;N;0;Average;8;1270;0;0;1270;1413
250000;4;2;2170;5404;1.5;N;0;Very Good;6;1470;700;0;1030;5477
637000;4;4;3080;118918;2;N;0;Average;9;3080;0;0;1830;434728
199950;2;3;1590;20917;1.5;N;0;Average;5;1590;0;0;1310;6000
231000;3;2;1640;4875;1;N;0;Good;7;1040;600;0;1640;5200
525000;3;2;2870;26500;1.5;N;1;Average;8;2870;0;1981;2420;20500
690000;5;4;2720;7598;2;N;0;Average;8;1860;860;0;2430;7728
375000;4;2;2510;7245;2;N;0;Average;9;2510;0;0;1830;8900
360000;5;2;2130;7111;1;N;0;Average;7;1330;800;0;1840;7592
552000;2;1;1150;5000;1;N;0;Good;7;1050;100;0;1463;4320
596500;4;2;1770;8505;2;N;0;Average;8;1770;0;0;1880;8939
305000;4;1;2100;9288;1;N;0;Good;7;1050;1050;0;1600;8550
925000;5;4;3420;4216;2;N;0;Average;9;2520;900;0;1420;4500
626000;3;1;1040;4240;1;N;0;Good;7;860;180;0;1170;4240
1395000;5;4;4010;8510;2;N;1;Very Good;9;2850;1160;0;2610;6128
445500;2;2;1390;6670;1;N;0;Average;6;720;670;0;920;6380
210000;3;2;1160;5200;1;N;0;Very Good;7;1160;0;0;1170;5200
1940000;4;6;7220;223462;2;N;4;Average;12;6220;1000;0;2680;7593
975000;4;2;3020;4950;1.5;N;0;Good;9;2020;1000;0;2300;5450
469000;3;1;950;4250;1.5;N;0;Very Good;6;950;0;0;2130;5120
279950;3;2;1608;4800;2;N;0;Average;8;1608;0;0;2009;4800
427000;3;2;2432;9391;2;N;2;Average;9;2432;0;0;2912;8932
369000;2;1;1320;6135;1;N;0;Good;7;880;440;0;1050;4693
774000;4;3;2010;7000;2;N;0;Very Good;8;2010;0;0;1420;4400
1305000;5;4;3270;4080;2;N;0;Average;9;2180;1090;0;1410;4080
540000;3;2;3100;100188;1;N;0;Good;7;1820;1280;0;2430;104979
478000;3;2;1210;6175;1;N;0;Average;7;1210;0;0;1520;7475
449500;3;2;1260;2556;2;N;0;Average;7;1260;0;0;1630;2844
947500;3;3;2980;27144;1.5;Y;2;Very Good;8;2180;800;0;1890;12514
224000;3;2;1440;8370;1;N;0;Average;7;1440;0;0;1440;8370
820000;5;2;3160;8000;1;N;0;Good;7;1580;1580;0;2440;8079
635000;3;2;1940;167125;1;Y;1;Good;7;1480;460;0;1910;127195
5e+05;2;1;1120;3220;1;N;0;Good;7;1120;0;0;1440;3220
335000;3;2;2100;8298;1;N;0;Good;7;1230;870;0;1700;10830
800866;5;2;3180;13806;2;N;0;Good;10;3180;0;0;3180;13798
265000;3;2;1170;8148;1;N;0;Average;7;1170;0;0;1200;8147
270000;3;1;1500;13500;1;N;0;Good;7;1500;0;0;1350;13680
720000;4;2;2530;5200;1;N;1;Good;8;1530;1000;0;2240;5200
490000;3;2;1510;8433;1;N;0;Good;7;1220;290;0;1950;8199
440000;3;2;2040;7605;2;N;0;Average;8;2040;0;0;2150;7545
635250;3;2;2210;22040;1;N;0;Very Good;8;1510;700;0;2470;14258
349000;2;1;1150;7552;1;N;0;Average;7;1150;0;0;1150;7346
450000;2;2;1610;6160;2;N;0;Good;8;1610;0;0;1750;6305
192500;3;1;1100;9750;1;N;0;Good;7;1100;0;0;1190;9750
780000;3;2;2610;7567;2;N;0;Average;9;2610;0;0;2610;8458
375000;4;2;2100;12738;2;N;0;Good;8;2100;0;0;2000;12090
465000;3;2;1840;5752;2;N;0;Average;7;1840;0;0;1670;2462
465000;4;2;1470;10291;1;N;0;Good;7;1470;0;0;1460;9601
180000;3;2;1990;6350;2;N;0;Average;7;1990;0;0;1220;6250
666000;3;2;2140;2868;2;N;0;Average;8;1770;370;0;2140;2527
250000;4;2;2600;9000;1;N;0;Average;8;1410;1190;0;2600;7200
630000;4;2;2480;3680;1.5;N;0;Good;7;1470;1010;0;1500;5750
690000;4;2;2920;9904;2;N;0;Good;9;2920;0;0;1810;5617
665000;4;2;2790;43091;2;N;0;Good;9;2790;0;0;2750;35290
347000;3;1;1010;7200;1;N;0;Average;7;1010;0;0;1120;7200
2027000;4;4;4100;22798;1.5;N;3;Very Good;11;2540;1560;1979;3880;18730
255000;3;2;1720;6194;2;N;0;Average;8;1720;0;0;1720;6211
311000;4;2;2690;6124;2;N;0;Average;7;2690;0;0;2300;6002
1940000;5;4;4230;16526;2;N;0;Average;10;4230;0;0;3000;12362
230000;2;1;930;7550;1;N;0;Average;6;930;0;0;1370;10176
175000;3;1;1030;8395;1;N;0;Good;7;1030;0;0;1370;9380
719000;4;2;2570;7173;2;N;0;Average;8;2570;0;0;2630;6026
635000;5;3;3110;6621;2;N;0;Average;9;3110;0;0;3550;7953
2065000;4;4;4350;7965;2;N;0;Average;10;4350;0;0;2190;8557
333760;3;1;1300;5880;1;N;0;Average;7;1300;0;0;1300;7700
499000;3;2;1840;5000;1;N;0;Good;7;920;920;0;1220;5000
298000;3;2;1620;12825;1;N;0;Average;8;1340;280;0;2076;11200
1700000;4;4;4070;336283;2;N;0;Average;11;4070;0;0;3020;44613
718500;4;3;2840;8800;2;N;0;Average;9;2840;0;0;1840;7700
268643;4;2;1810;9240;2;N;0;Average;7;1810;0;0;1660;9240
725000;4;2;3040;35201;2;N;0;Good;10;3040;0;0;2990;35416
750000;2;2;2630;7957;2;N;0;Average;8;2630;0;0;2305;7220
625000;4;2;2740;9599;1;N;2;Average;8;1820;920;0;2660;8280
730000;7;3;3110;4400;1.5;N;0;Very Good;7;2010;1100;0;1240;4280
1031000;3;2;4110;35741;2;N;0;Average;7;4110;0;0;2710;8865
188000;2;2;1120;17487;1;N;0;Average;6;1120;0;0;1690;8056
720000;2;1;1580;2199;2;N;2;Average;8;1580;0;1995;2170;4405
585000;5;4;3180;40946;1;N;3;Average;7;1690;1490;0;2430;29620
935000;4;2;1220;7489;2;N;0;Average;7;1220;0;0;1220;3750
369950;2;3;1370;1140;2;N;0;Average;8;1080;290;0;1370;1090
550000;3;2;1650;3200;1.5;N;0;Average;8;1650;0;0;1500;2400
3e+05;4;2;1910;8058;2;N;0;Average;8;1910;0;0;1910;6500
315000;4;3;2210;4191;2;N;0;Average;7;2210;0;0;890;4288
305000;3;2;1430;12430;1;N;0;Good;7;1430;0;0;1200;8250
2903000;5;2;3750;91681;2;Y;4;Average;10;3750;0;0;3540;24293
550388;3;3;1720;70567;1;N;2;Very Good;7;1720;0;0;2740;70567
271900;3;2;1450;8771;2;N;0;Good;7;1450;0;0;1450;8653
345000;5;3;1940;4182;1;N;0;Average;7;1240;700;0;1950;4182
200450;3;1;970;9130;1;N;0;Average;6;970;0;0;1000;8886
1900000;4;3;5080;27755;2;N;0;Average;11;5080;0;0;4730;22326
875000;3;2;2350;6000;1.5;N;0;Good;8;1990;360;0;2010;5040
385000;1;1;620;5100;1;N;0;Average;6;620;0;0;1540;2676
431000;2;1;1000;6500;1;N;0;Good;7;1000;0;0;1280;6500
415000;1;1;1230;3774;1;N;0;Good;6;830;400;0;1300;3774
387000;2;2;1010;948;3;N;0;Average;8;1010;0;0;1330;1318
375000;3;2;1290;1213;3;N;0;Average;8;1290;0;0;1360;1227
439000;5;2;2610;5009;1;N;0;Average;7;1710;900;0;1600;5040
380600;3;2;1920;12244;2;N;0;Average;7;1920;0;0;1920;11859
395000;3;2;2310;4930;2;N;0;Good;8;2310;0;0;2230;5324
220000;3;1;1230;9720;1;N;0;Very Good;7;1230;0;0;1230;9720
260000;3;2;1520;6298;2;N;0;Average;7;1520;0;0;1670;7207
711600;4;3;3580;9316;2.5;N;0;Average;10;2370;1210;0;2580;9242
232500;3;2;1940;9887;1;N;0;Good;7;1140;800;0;1410;9936
670000;4;2;1930;9310;1;N;0;Good;9;1930;0;0;2110;10290
465000;4;2;3030;47958;1;N;0;Average;8;1660;1370;0;2740;36017
310000;4;2;1930;7014;2;N;0;Average;8;1930;0;0;1990;7920
912000;4;3;4030;10888;2;N;0;Average;10;4030;0;0;3720;10756
345000;4;2;2020;3600;2;N;0;Average;7;2020;0;0;2210;3800
1200000;4;2;4280;12796;2;N;0;Average;11;3400;880;0;3520;9593
435000;5;2;1720;12551;1;N;0;Average;7;1720;0;0;1560;12960
245000;3;2;1460;11593;2;N;0;Average;7;1460;0;0;1640;9703
499950;5;2;3180;23809;1;N;0;Average;9;3180;0;0;2500;15778
545000;3;2;1680;6200;1.5;N;0;Average;7;1680;0;0;1680;5100
540000;1;1;1140;6700;1.5;N;0;Average;7;1140;0;0;1350;6700
305000;5;2;2500;12220;1;N;0;Average;8;1690;810;0;2130;12000
513000;3;2;1710;5000;1;N;0;Good;7;1110;600;0;920;5000
388000;2;2;800;4800;1;N;0;Good;6;800;0;0;1090;5000
354000;3;2;1010;21340;1;N;0;Average;8;1010;0;0;1700;13045
260000;3;2;1950;9600;1;N;0;Good;7;1200;750;0;1760;8850
305000;4;2;2130;9600;1;N;0;Good;7;2130;0;0;1710;9600
445000;3;2;1120;4000;1;N;0;Good;7;870;250;0;1470;4000
317000;3;2;1390;8300;1;N;0;Good;7;1390;0;0;1470;7500
750000;5;2;3240;9960;1;N;1;Average;8;2020;1220;0;2730;10400
130000;3;1;1200;7000;2;N;0;Poor;7;1200;0;0;3290;6000
413000;5;2;2900;8711;1;N;0;Average;8;1650;1250;0;2340;8869
2795000;5;3;4590;12793;2;N;2;Very Good;11;3590;1000;0;2920;8609
650000;4;2;3700;4500;2;N;0;Average;9;3700;0;0;3050;5047
295000;4;2;2290;4539;2;N;0;Average;7;2290;0;0;1710;7200
440000;2;2;1330;15873;1;N;0;Average;7;900;430;0;1610;12043
352800;4;2;1800;2752;2;N;0;Average;8;1800;0;0;1650;2752
710000;3;2;2440;4153;2;N;0;Average;9;2440;0;0;2030;4143
740000;3;2;2100;72745;1;N;0;Good;9;2100;0;0;2290;54885
784000;4;3;3540;7091;1.5;N;1;Good;8;1970;1570;0;2200;6000
209950;3;2;1570;15570;1;N;0;Average;7;1570;0;0;2000;28200
2600000;4;4;5270;12195;2;Y;4;Average;11;3400;1870;0;3390;9905
385000;3;2;1630;1598;3;N;0;Average;8;1630;0;0;1320;1605
468500;3;2;1350;1186;2;N;0;Average;8;1120;230;0;1500;1605
1600000;3;3;3790;19000;2;N;4;Average;10;3790;0;0;2740;18628
680000;3;2;1760;8400;1;N;0;Good;8;1460;300;0;1980;8400
329000;3;1;1200;5650;1.5;N;0;Average;7;1200;0;0;1610;5650
205000;3;2;1600;7295;2;N;0;Fair;7;1600;0;0;1410;9000
597000;2;2;2470;4600;1;N;3;Good;7;1140;1330;0;1790;5175
579000;3;2;1990;4040;1.5;N;0;Very Good;8;1390;600;0;1180;3030
516000;4;3;2210;10800;1;N;0;Good;8;1170;1040;0;2210;10800
219950;3;1;1200;7727;1;N;0;Good;7;1200;0;0;1300;7718
550000;4;2;2420;8056;1;N;0;Average;8;1680;740;0;2160;6807
739000;3;3;2950;6667;2;N;0;Average;9;2950;0;0;3340;6667
268500;4;2;1670;8000;1;N;0;Good;8;1670;0;0;1720;8000
1151250;4;2;1940;4875;2;N;0;Good;9;1940;0;0;1790;4875
345000;5;3;2080;6150;1;N;0;Average;7;1040;1040;0;1420;6150
1140000;4;2;3080;6500;1;N;0;Good;9;1700;1380;0;2960;5711
270000;3;2;1720;8550;1;N;0;Good;7;1720;0;0;1460;8550
305000;4;2;1780;5043;1;N;0;Average;7;870;910;0;1350;5044
480680;3;2;1730;4924;2;N;0;Average;8;1730;0;0;1610;4313
402500;3;2;2160;9540;2;N;0;Average;8;2160;0;0;1720;12593
895000;2;2;1700;3618;1;N;1;Average;8;1260;440;0;2200;5000
285000;3;1;1160;7875;1;N;0;Average;7;1160;0;0;1600;7875
570000;3;2;1370;3300;2;N;0;Very Good;7;1370;0;0;1560;3927
780000;4;4;3910;59863;2;N;0;Good;10;2490;1420;0;2830;37674
597000;4;2;2120;4000;1.5;N;0;Good;7;1720;400;0;1760;4000
369900;3;2;2150;19127;1;N;0;Average;7;1650;500;0;1550;15000
568000;3;2;1740;1279;3;N;0;Average;8;1740;0;0;1740;1280
332000;3;2;1510;7884;1;N;0;Average;6;1510;0;2014;1050;7620
734000;4;2;2530;5000;1.5;N;0;Good;7;1690;840;0;1530;5000
1150000;4;2;3740;18000;1;N;0;Good;9;1870;1870;0;2610;10902
470000;4;2;2470;8536;2;N;0;Average;8;2470;0;0;1690;8840
445000;4;2;2760;8558;2;N;0;Average;7;2760;0;0;2760;7703
1399000;3;2;2560;3600;2;N;0;Average;9;2110;450;2003;2690;4800
453000;3;2;1750;3900;2;N;0;Average;8;1750;0;0;1750;5700
435000;2;1;990;5643;1;N;0;Average;7;870;120;0;1280;5700
521000;3;2;1720;37363;1;N;0;Good;8;1350;370;0;2740;40635
189900;2;1;1000;4179;1;N;0;Very Good;5;1000;0;0;1010;6327
571000;3;2;1920;3867;2;N;0;Average;8;1920;0;0;2190;3841
299950;4;2;1810;7601;1;N;0;Average;7;1080;730;0;1570;7601
345000;3;2;1610;15005;1;N;0;Good;7;1610;0;0;1610;15479
369300;3;2;1480;21320;1;N;0;Good;7;1480;0;0;1850;17825
490000;3;2;2380;6000;1;N;0;Average;8;2040;340;0;1680;7200
218000;3;2;1330;7600;1;N;0;Good;7;1330;0;0;1500;7776
920000;4;2;3470;10045;2;N;0;Average;10;3470;0;0;4370;12359
501000;2;2;1810;7523;1;N;0;Average;8;1170;640;1980;2090;7523
775000;3;2;2620;241200;1.5;N;0;Good;9;2620;0;0;2620;172933
752500;4;2;2360;8616;2;N;0;Good;8;2360;0;0;2360;9337
850000;5;4;3150;4120;2;N;0;Average;8;2460;690;2007;2080;4160
961500;3;2;3910;14000;2;N;0;Average;10;3910;0;0;2280;14000
1100000;4;2;2190;6300;1;N;3;Average;7;1240;950;0;2730;14659
299880;3;2;1460;3044;2;N;0;Average;7;1460;0;0;1490;3044
835000;3;2;1490;3840;2;N;0;Average;8;1490;0;2014;3450;8500
685000;4;2;2770;45514;2;N;0;Good;9;2770;0;0;2940;49495
713250;3;2;2050;9000;1;N;0;Good;7;2050;0;0;2910;8856
310000;1;1;520;2885;1;N;0;Good;6;520;0;0;980;4241
420000;3;2;1200;5029;1;N;0;Average;6;880;320;0;1510;5854
680000;3;2;2330;9652;1;N;0;Good;8;1590;740;0;2420;9631
658000;3;2;1660;3190;1.5;N;0;Average;7;1660;0;0;2200;3240
265000;4;1;1940;9533;1;N;0;Average;7;1080;860;0;1940;8839
650000;3;2;2300;5000;1;N;0;Good;8;1150;1150;0;2300;5000
503000;4;3;2100;7350;1;N;0;Very Good;7;1240;860;0;2490;7350
335000;3;2;1340;1951;1;N;0;Average;6;670;670;0;1520;2248
230000;3;2;1310;7332;1;N;0;Average;7;1310;0;0;1530;7362
345000;3;3;2190;7258;2;N;0;Average;8;2190;0;0;2190;8645
613500;3;3;1876;1531;3;N;0;Average;9;1876;0;0;1876;1533
455000;2;2;1260;5100;1;N;0;Average;7;1260;0;0;1640;5100
419500;3;2;1360;3188;2;N;0;Average;7;1360;0;0;1090;3188
512000;2;2;1270;3881;1;N;0;Good;6;610;660;0;1370;5000
380000;4;2;2100;5857;2;N;0;Average;8;2100;0;0;2090;7779
648752;3;2;2060;9953;1;N;0;Very Good;8;1070;990;0;2340;9600
430000;3;2;1510;7066;1;N;2;Average;7;1230;280;0;1950;8089
345000;3;2;1030;6969;1;N;0;Good;6;1030;0;0;1420;6000
678700;3;2;1970;10548;1;N;0;Good;8;1300;670;0;2500;8548
465000;1;1;1020;3200;1;N;0;Average;7;1020;0;0;1670;3480
482000;4;2;2240;8322;2;N;0;Average;8;2240;0;0;2240;6448
533600;3;2;1930;5080;2;N;0;Good;8;1930;0;0;2190;5085
160797;3;2;1270;2356;2;N;0;Average;7;1270;0;0;1490;2175
410000;3;2;1750;2550;1;N;0;Average;7;1750;0;0;1370;1533
299900;3;2;2100;8163;2;N;0;Average;7;2100;0;0;1410;7515
490000;4;2;3000;8645;2;N;0;Average;8;3000;0;0;1930;8866
499000;3;2;1750;12325;1;N;0;Good;7;1470;280;0;1820;9750
475000;2;1;920;5157;1;N;0;Average;6;920;0;0;1700;5150
499950;3;1;980;6380;1;N;0;Average;7;760;220;0;1390;6380
2450000;5;4;4430;9000;2;N;0;Average;10;4430;0;0;2470;9490
461000;4;3;1700;7495;1;N;0;Good;7;1200;500;0;1650;7495
480000;4;3;2050;3960;1;N;0;Good;7;1180;870;0;1440;5040
705000;3;2;2820;7200;1;N;3;Average;9;1780;1040;0;2300;7200
736500;4;2;3180;21904;2;N;3;Average;9;3180;0;0;3715;29170
595000;2;2;870;4800;1;N;0;Average;7;870;0;0;2090;4800
317500;2;2;1220;8409;1;N;0;Good;6;1220;0;0;1130;8409
324000;3;2;1550;4411;2;N;0;Average;7;1550;0;0;1620;4621
510000;3;2;1600;19200;1;N;0;Good;7;1600;0;0;2010;14850
395000;3;1;950;6951;1;N;0;Good;7;950;0;0;1410;7200
270000;3;2;1520;7930;1;N;0;Average;7;1160;360;0;1530;7930
549010;2;2;1560;4141;1;N;0;Good;7;880;680;0;1210;4141
760000;3;2;1170;7645;1;N;0;Good;7;1170;0;0;1870;7678
565000;5;3;2560;12480;1;N;0;Average;8;1590;970;0;2500;17299
366000;2;1;1210;3090;1;N;0;Average;6;860;350;0;1210;3348
1824100;3;2;3330;20053;2;N;0;Average;9;3330;0;1998;2870;20053
580000;3;2;2040;4800;1;N;0;Good;7;1020;1020;0;1640;4800
509500;2;2;1590;1485;2;N;0;Average;8;1300;290;0;1880;3675
695000;3;2;2080;5687;1.5;N;0;Good;8;2080;0;0;2300;5995
175000;4;1;1300;6030;1.5;N;0;Average;6;1300;0;0;1240;6900
330000;4;2;2080;7000;1;N;0;Good;8;1400;680;0;2090;7082
915000;3;2;3140;9808;2;N;0;Average;9;2500;640;0;2370;10014
411000;5;2;2860;12293;1;N;0;Good;8;1430;1430;0;1920;18110
1260000;3;4;3220;3960;2;N;4;Average;10;2760;460;0;3080;4444
315000;3;2;1950;3000;2;N;0;Average;7;1950;0;0;1620;6000
429900;4;3;3310;8897;2;N;0;Average;9;2380;930;0;2490;8638
505400;3;2;1640;3400;1;N;0;Good;7;930;710;0;1380;3750
155000;2;1;1010;43056;1.5;N;0;Average;5;1010;0;0;830;18297
539000;5;1;1700;11727;1.5;N;0;Good;7;1700;0;0;1740;8212
655000;4;2;2570;4412;2;N;0;Average;9;2570;0;0;2460;5470
328000;4;2;1850;5388;2;N;0;Average;8;1850;0;0;2140;5086
833000;4;3;3780;10308;2;N;0;Average;10;3780;0;0;3500;10740
195000;4;2;1320;7694;1;N;0;Average;7;1320;0;1972;1620;8468
208950;3;1;960;5700;1;N;0;Good;5;960;0;0;960;5700
385100;3;1;1060;8040;1;N;0;Good;6;1060;0;0;1300;7620
585000;3;2;1740;9500;1;N;3;Good;8;1150;590;0;2110;9450
290000;4;3;2240;8162;2;N;0;Very Good;7;1380;860;0;1550;8163
755000;4;3;2880;4000;1.5;N;0;Average;9;2100;780;2000;2110;4000
